-0.06,0.08,0.26,-0.22
0.73,-0.04,0.77,-0.24
0.56,-0.23,1.16,-0.23
0.01,-0.04,0.56,-0.45
0.13,0.02,0.30,-0.30
0.46,0.00,0.81,-0.14
0.70,-0.03,0.92,-0.37
0.10,-0.46,0.45,-0.67
-0.50,0.04,0.18,-0.81
-0.23,-0.04,0.15,-1.16
0.28,-0.08,0.57,-0.70
0.42,-0.12,0.62,-0.20
0.41,-0.02,0.96,-0.08
-0.08,-0.04,0.28,-0.27
-2.85,-0.06,0.61,-3.85
1.31,0.04,1.86,-0.32
0.44,-0.13,0.88,-0.41
0.67,0.13,1.14,-0.18
-0.68,0.01,0.35,-0.77
0.36,0.18,0.87,0.18
0.25,0.02,0.42,0.02
0.29,0.12,0.36,-0.05
-0.84,-0.25,-0.10,-0.93
0.61,0.13,0.74,0.03
0.38,-0.06,0.39,-0.32
1.36,-0.06,1.52,-0.14
0.88,-0.12,1.25,-0.43
0.11,-0.05,0.58,-0.70
-1.61,0.19,0.54,-2.20
0.82,0.43,1.44,-0.28
-0.47,-0.04,0.01,-1.65
0.50,0.12,0.82,-0.25
-0.93,-0.02,0.23,-1.12
-0.38,-0.04,0.13,-0.90
-0.85,-0.05,0.02,-1.13
-0.45,-0.07,0.29,-1.42
-0.17,-0.38,0.19,-1.48
-0.47,0.20,0.57,-0.53
-1.10,-0.11,0.39,-1.31
0.13,-0.02,0.50,-0.57
