-0.20,0.02,0.28,-0.39
0.08,0.00,0.31,-0.58
-0.09,0.02,0.15,-0.43
0.07,-0.06,0.15,-0.42
0.55,0.02,0.84,0.00
-0.15,-0.03,0.09,-0.40
0.14,-0.01,0.21,-0.18
0.68,0.00,0.76,-0.11
-0.05,-0.03,0.03,-0.40
-0.49,-0.04,0.00,-0.65
0.29,-0.03,0.54,-0.14
0.29,0.03,0.41,-0.11
-0.22,0.06,0.11,-0.27
-0.92,-0.10,-0.04,-1.06
0.06,0.09,0.18,-0.41
0.54,0.00,0.71,-0.12
-0.24,-0.07,0.29,-0.65
0.43,0.03,0.50,-0.31
0.58,-0.01,0.73,-0.30
0.23,-0.01,0.46,-0.21
-0.26,-0.03,0.12,-0.48
-0.03,-0.07,0.17,-0.26
0.05,-0.06,0.49,-0.26
0.34,-0.10,0.59,-0.15
-0.22,-0.02,0.12,-0.88
-0.30,-0.09,-0.03,-0.68
-0.88,-0.09,0.08,-1.01
0.19,0.01,0.22,-0.26
-0.03,-0.11,0.15,-0.40
0.45,-0.01,0.60,-0.27
0.33,0.00,0.49,-0.17
0.24,0.01,0.41,-0.14
0.37,-0.01,0.38,-0.21
-0.40,-0.05,0.20,-0.57
0.19,-0.01,0.24,-0.30
-0.11,0.02,0.31,-0.18
-0.09,0.01,0.09,-0.31
1.13,0.04,1.20,-0.06
0.08,-0.06,0.24,-0.18
0.48,0.00,0.58,-0.21
