-0.92,-0.07,0.18,-1.22
-0.01,-0.03,0.43,-0.21
-0.37,0.00,0.80,-0.64
0.04,-0.06,0.18,-0.37
0.22,0.01,0.91,0.01
0.52,-0.03,0.67,-0.28
0.48,-0.09,0.77,-0.35
-0.57,0.04,0.61,-0.70
-0.11,0.04,0.29,-0.21
1.43,0.06,1.70,-0.13
-1.02,-0.06,0.06,-1.31
0.15,-0.05,0.52,-0.12
0.18,-0.16,0.60,-0.80
0.30,0.19,0.44,-0.05
0.05,0.00,0.41,-0.18
-0.06,-0.04,0.38,-0.39
0.77,-0.07,1.04,-0.12
-0.34,0.01,0.17,-0.99
0.74,0.27,0.92,-0.07
0.86,-0.09,1.06,-0.12
-0.12,-0.01,0.22,-0.47
0.20,-0.05,1.17,-0.30
-0.13,0.00,0.11,-0.37
-0.51,-0.23,-0.11,-1.04
-0.73,-0.08,0.20,-0.87
0.96,0.00,1.27,-0.03
0.11,0.01,0.41,-0.28
0.10,0.01,0.37,-0.37
-0.04,0.05,0.17,-0.26
-1.45,-0.06,0.02,-1.71
0.76,-0.02,1.00,-0.15
0.46,-0.03,0.76,-0.26
-0.09,0.04,0.26,-0.33
-0.62,0.00,0.09,-1.10
-0.13,0.03,0.22,-0.45
0.27,-0.03,0.72,-0.13
0.52,-0.03,0.67,-0.05
-0.50,0.01,0.33,-0.92
0.47,0.01,0.62,-0.22
-0.50,-0.04,-0.02,-0.86
