0.28,-0.06,0.33,-0.61
0.80,-0.01,1.08,-0.22
-0.26,-0.02,0.21,-0.79
0.23,-0.01,0.35,-0.16
0.46,0.01,0.93,-0.03
0.32,0.07,0.66,-0.73
0.19,-0.01,0.33,-0.27
0.95,-0.01,1.02,-0.05
0.20,-0.03,0.84,-0.22
-0.35,-0.03,0.13,-0.76
0.40,-0.05,0.58,-0.22
-0.26,-0.03,0.25,-0.52
-0.20,0.01,0.02,-0.48
-0.03,-0.01,0.15,-0.43
0.80,0.00,0.93,-0.01
-0.21,0.03,0.42,-0.66
0.70,0.00,0.77,-0.16
0.49,-0.02,0.56,-0.11
-0.02,-0.01,0.38,-0.40
1.37,-0.03,1.59,-0.09
-0.60,0.02,0.36,-1.04
-0.83,0.00,0.25,-2.30
-1.57,0.00,0.19,-1.68
0.73,-0.03,1.47,-0.32
0.11,-0.03,0.46,-0.55
-0.82,0.21,0.23,-1.07
-1.21,-0.03,0.17,-1.93
1.93,-0.02,2.12,-0.10
0.14,-0.03,0.55,-0.37
0.56,0.00,0.68,-0.03
0.47,-0.10,0.49,-0.18
0.52,-0.01,0.64,-0.07
-0.16,0.00,0.07,-0.38
-0.33,-0.01,0.02,-0.43
0.26,-0.02,0.31,-0.02
0.22,-0.03,0.28,-0.22
-0.99,-0.02,0.03,-1.52
0.18,-0.02,0.38,-0.22
0.08,-0.02,0.15,-0.04
0.59,-0.01,0.80,-0.07
