-2.50,-0.11,0.15,-2.77
0.68,-0.04,0.84,-0.40
-0.72,0.17,1.08,-1.22
1.00,-0.18,1.42,-0.72
1.19,-0.04,1.54,-0.49
-0.41,-0.02,0.29,-0.51
0.30,-0.11,1.22,-0.36
0.19,-0.06,0.34,-0.78
-0.49,-0.05,0.99,-0.75
1.23,-0.04,1.61,-0.31
2.74,0.11,2.96,0.06
0.24,0.02,0.48,-0.60
0.66,-0.08,1.05,-0.54
1.14,0.06,1.26,-0.28
-0.07,-0.37,1.20,-0.90
-0.11,0.17,0.76,-1.04
0.55,-0.12,1.01,-0.28
-1.48,0.02,0.23,-2.15
-0.63,-0.05,1.12,-1.12
0.78,0.33,0.81,-0.10
0.21,-0.18,0.87,-0.21
1.42,-0.07,1.46,-0.19
1.12,-0.05,1.53,-0.13
-0.35,0.17,0.30,-0.99
-0.94,-0.07,0.30,-1.44
-0.50,0.05,0.37,-0.84
-1.04,-0.02,0.27,-1.24
-0.52,-0.02,1.04,-1.01
-0.34,-0.07,1.09,-0.60
-0.86,0.07,0.57,-1.20
-0.08,-0.03,0.66,-0.41
0.43,-0.01,1.30,-0.45
-0.57,0.14,0.54,-0.73
-0.27,-0.03,0.32,-0.54
0.86,-0.16,1.09,-0.22
0.10,0.11,0.53,-0.36
-0.27,-0.14,0.21,-1.02
0.19,0.12,0.34,-0.26
1.74,-0.05,2.04,-0.20
0.00,0.06,0.33,-0.58
