-0.32,0.02,0.03,-0.83
-0.65,-0.03,0.05,-0.78
0.04,0.13,0.13,-0.01
-0.67,0.11,0.14,-0.70
0.13,-0.01,0.19,-0.01
-0.77,-0.05,0.01,-0.92
-1.11,0.01,0.04,-3.60
0.80,0.00,0.84,-0.15
0.01,0.03,0.20,-0.16
0.17,0.01,0.19,-0.47
0.03,0.00,0.34,-0.26
-0.53,0.00,0.23,-0.72
0.23,-0.01,0.32,-0.37
0.12,0.01,0.17,-0.26
-0.08,0.02,0.02,-0.18
-0.27,0.01,0.09,-0.45
0.46,-0.01,0.55,-0.04
0.39,0.02,0.49,-0.27
0.14,0.00,0.28,-0.38
0.49,0.03,0.59,-0.17
-0.09,0.00,0.00,-0.13
-0.01,0.06,0.08,-0.19
-0.26,0.00,0.03,-0.48
0.20,-0.01,0.57,-0.05
0.04,-0.02,0.19,-0.16
-0.08,0.00,0.30,-0.17
-0.12,-0.03,0.04,-0.15
-0.05,0.10,0.17,-0.24
0.03,0.00,0.17,-0.20
-0.33,0.00,0.33,-0.53
-0.14,0.01,0.05,-0.50
0.57,0.01,0.64,-0.15
-0.05,0.00,0.04,-0.06
0.41,0.05,0.66,-0.01
0.07,0.00,0.13,-0.10
0.00,0.00,0.08,-0.38
-0.15,0.00,0.11,-0.33
-0.07,0.00,0.09,-0.16
0.08,0.03,0.13,-0.04
0.51,0.01,0.59,-0.12
