0.07,-0.09,0.62,-0.24
-0.95,-0.04,-0.01,-1.01
0.85,-0.06,0.89,-0.30
0.63,-0.01,0.83,-0.48
0.57,-0.08,0.85,-0.16
2.16,0.06,2.74,-0.22
1.00,0.09,2.06,-0.28
0.26,-0.16,0.90,-0.41
-2.03,-0.19,0.24,-2.12
-0.15,0.07,0.57,-0.64
-2.10,0.09,0.29,-2.53
0.03,-0.55,0.06,-0.57
0.08,0.21,1.55,-0.45
0.91,0.12,0.90,-1.11
0.23,0.01,0.97,-1.04
0.89,0.01,1.12,-0.65
0.47,0.28,0.67,-0.14
-0.11,-0.15,0.20,-1.30
-1.32,0.01,0.08,-2.08
0.93,0.05,1.44,-0.80
1.33,-0.14,1.40,-0.75
-0.51,0.54,0.56,-0.69
-1.40,-0.07,0.02,-1.45
-0.73,0.10,0.99,-0.86
1.09,0.04,1.26,-0.06
-0.65,-0.01,0.54,-0.82
0.84,0.20,1.00,-0.07
-0.25,-0.05,0.46,-0.42
-0.04,-0.12,0.52,-0.26
-2.39,0.02,0.35,-2.80
1.34,0.70,1.76,0.72
-0.22,-0.28,0.24,-0.75
-0.51,-0.08,0.23,-0.73
-0.14,0.00,0.23,-1.35
0.42,0.04,0.54,-0.46
-1.34,-0.09,-0.04,-2.16
-0.78,-0.42,0.26,-0.96
0.14,-0.01,0.47,-0.27
0.48,0.16,0.71,-0.08
-0.54,0.03,0.38,-1.05
