0.29,-0.05,0.75,-0.44
0.07,0.34,0.54,-0.52
-0.33,0.03,0.12,-0.59
-0.03,-0.12,0.19,-0.52
-1.49,0.03,0.26,-1.94
-1.19,-0.03,0.36,-1.72
-1.35,-0.29,-0.13,-1.87
-2.89,-0.05,0.18,-4.25
1.25,0.00,1.84,-1.80
-0.64,0.13,1.27,-1.41
0.22,0.35,1.19,-0.22
-0.24,-0.30,0.10,-1.27
0.17,0.04,0.82,-0.20
-1.58,-0.12,-0.10,-1.80
0.87,0.02,1.09,-0.49
-1.22,0.03,0.13,-1.60
0.26,-0.34,0.86,-0.64
-0.15,-0.05,0.14,-1.19
-0.20,0.09,0.18,-0.70
-0.99,-0.10,0.02,-1.23
0.95,-0.01,1.28,-0.13
0.43,-0.20,0.88,-0.56
-0.48,-0.03,0.52,-0.88
-0.67,-0.09,0.19,-1.13
1.44,-0.02,2.17,-0.40
-3.31,-0.08,0.31,-4.00
-0.98,-0.15,0.70,-1.05
0.41,-0.09,1.09,-0.17
0.03,-0.03,0.61,-0.67
-1.51,-0.05,0.29,-1.61
-1.10,0.19,0.66,-1.59
-0.02,0.24,0.56,-4.61
-0.49,0.06,1.16,-0.87
0.28,-0.02,1.05,-0.54
-0.06,0.04,0.09,-1.14
-0.43,0.00,0.36,-0.85
-1.68,-0.65,-0.55,-2.22
-1.57,-0.16,0.22,-1.79
0.86,-0.06,1.25,-1.18
2.39,-0.19,2.73,-0.74
