-0.19,-0.02,0.19,-0.48
0.44,-0.03,0.79,-0.22
-0.43,-0.03,0.18,-0.79
-0.05,-0.01,0.13,-0.59
0.23,0.02,0.80,-0.08
-0.65,-0.01,0.35,-1.03
0.28,-0.03,0.56,-0.17
0.05,-0.04,0.20,-0.21
0.86,-0.04,1.11,-0.39
-0.27,0.09,0.16,-0.48
-0.66,0.00,0.10,-0.85
-0.03,-0.05,0.37,-0.37
0.18,-0.03,0.60,-0.22
0.02,-0.04,0.69,-0.38
0.42,-0.06,0.71,-0.28
-0.37,-0.05,0.08,-0.68
0.32,-0.03,0.69,-0.34
-0.35,-0.01,0.08,-0.49
-0.02,-0.04,0.59,-0.26
0.26,0.26,0.53,0.06
-0.14,-0.03,0.29,-0.30
0.77,0.02,0.95,-0.13
0.23,0.05,0.33,-0.31
-0.01,-0.01,0.05,-0.49
0.40,-0.27,0.57,-0.31
0.12,0.01,0.46,-0.14
-0.44,-0.03,0.01,-0.68
-0.78,0.01,0.35,-1.00
0.45,0.00,0.53,-0.21
0.33,0.11,0.62,-0.05
0.27,-0.06,0.43,-0.21
0.08,0.00,0.26,-0.20
-0.05,-0.01,0.16,-0.33
-1.52,-0.01,0.06,-1.74
-0.23,-0.04,0.07,-0.41
0.26,0.05,0.71,-0.08
0.23,0.07,0.60,-0.15
-0.13,-0.04,0.04,-0.64
-0.29,-0.05,0.05,-0.82
-0.08,-0.16,0.24,-0.23
