-0.77,0.00,0.00,-1.03
-0.19,-0.05,0.16,-0.36
0.09,0.00,0.26,-0.16
-0.40,0.00,0.02,-0.61
0.61,0.00,0.74,-0.04
-0.04,0.00,0.05,-0.49
-0.16,0.04,0.45,-0.30
0.39,0.00,0.56,-0.11
0.42,0.00,0.68,-0.15
-0.33,0.00,0.22,-0.45
-0.66,0.00,0.12,-0.71
0.20,0.15,0.38,-0.02
0.05,0.00,0.15,-0.19
0.15,0.00,0.21,-0.29
0.16,0.00,0.52,-0.04
-0.09,0.00,0.14,-0.46
0.42,0.05,0.68,0.05
0.35,0.00,0.62,-0.14
-0.37,0.00,0.17,-0.58
-0.05,0.00,0.14,-0.60
0.15,0.00,0.53,-0.19
-0.05,0.00,0.05,-0.36
0.36,0.00,0.49,0.00
-0.25,0.00,0.02,-0.38
0.48,0.00,0.65,-0.10
-0.78,0.00,0.26,-0.94
-0.37,0.05,0.23,-0.66
-1.10,0.00,0.02,-2.31
-0.76,0.00,0.14,-1.02
0.19,0.00,0.93,-0.50
0.16,0.00,0.34,-0.03
-0.13,-0.09,0.05,-0.24
0.18,0.00,0.30,-0.28
-0.45,0.00,0.18,-0.60
-0.33,0.00,0.25,-0.75
-0.03,0.00,0.20,-0.35
-0.29,-0.19,0.01,-0.61
-0.41,0.00,0.32,-0.61
-0.06,0.00,0.23,-0.53
-0.14,0.00,0.12,-0.40
