0.38,-0.05,0.50,-0.09
-0.26,0.14,0.30,-0.33
0.15,-0.03,0.32,-0.13
0.24,-0.08,0.47,-0.22
-1.60,0.02,0.32,-1.89
0.26,0.17,0.88,-0.10
-0.78,0.07,0.11,-0.91
-0.85,0.04,0.30,-0.94
-0.30,-0.11,0.51,-0.82
-0.14,0.06,0.64,-0.74
0.94,-0.05,1.10,-0.10
-0.49,0.18,0.59,-0.75
1.23,0.01,1.59,-0.37
0.15,-0.03,0.62,-0.32
0.33,0.02,0.50,-0.61
0.32,0.15,0.89,-0.26
-1.80,-0.13,-0.06,-2.18
0.29,-0.02,0.38,-0.27
-0.30,0.04,0.25,-0.47
0.83,0.00,1.05,-0.75
-0.67,0.00,0.10,-0.86
-0.34,-0.28,0.18,-0.61
0.07,-0.08,0.19,-0.52
-0.24,-0.09,0.27,-0.34
0.52,-0.10,0.95,-0.51
-0.33,-0.01,0.52,-0.48
-0.08,-0.19,0.32,-0.44
-0.30,0.01,0.15,-0.42
-0.40,-0.07,0.66,-0.64
-1.04,-0.10,0.21,-1.17
0.26,-0.08,1.08,-0.78
0.00,0.25,0.46,-0.20
-0.59,0.00,0.24,-0.94
0.84,-0.04,1.37,-0.28
1.06,-0.02,1.24,-0.15
-0.51,-0.09,0.34,-0.62
0.39,0.14,0.63,-0.21
1.59,0.00,1.94,-0.16
-0.15,-0.14,0.10,-0.53
-0.03,-0.08,0.52,-0.35
