-0.34,0.00,0.14,-0.68
-0.11,0.00,0.42,-0.33
0.88,0.00,1.25,-0.18
-0.90,0.00,0.02,-1.10
-0.05,-0.05,0.14,-0.28
-0.83,0.00,0.06,-0.95
0.10,0.00,0.54,-0.07
0.21,0.00,0.68,-0.11
0.62,0.00,0.96,-0.66
0.15,0.07,0.35,-0.01
0.00,0.00,0.15,-0.63
0.15,0.00,0.45,-0.11
1.13,0.00,1.17,-0.04
0.10,0.00,0.38,-0.13
-0.02,0.01,0.07,-0.40
0.37,0.00,0.61,-0.25
-0.13,0.00,0.30,-0.26
-0.36,0.00,0.17,-0.54
-0.14,0.00,0.25,-0.32
-0.13,-0.10,0.41,-0.14
-0.37,0.00,0.41,-0.60
-0.39,0.00,0.14,-0.54
-0.50,0.00,0.01,-1.00
-0.44,0.00,0.04,-0.48
0.24,-0.05,0.37,-0.07
0.05,0.00,0.44,-0.11
-0.10,0.00,0.23,-0.42
0.66,0.00,0.83,-0.13
-0.08,0.00,0.81,-0.20
-0.02,0.06,0.10,-0.43
0.64,0.00,0.68,-0.10
0.02,0.00,0.13,-0.29
0.10,0.00,0.40,-0.17
-1.28,0.00,0.46,-1.52
-0.04,-0.68,0.72,-0.69
-1.17,0.00,0.24,-1.35
-3.36,-0.17,0.39,-5.72
0.90,-0.61,1.98,-1.30
2.23,0.18,3.95,0.18
0.77,0.51,0.87,0.27
