-0.26,-0.01,0.19,-0.41
0.00,0.00,0.27,-0.08
-0.14,0.07,0.15,-0.37
-0.13,-0.02,0.11,-0.38
-0.91,-0.13,-0.01,-1.32
0.69,0.02,1.09,-0.29
-0.44,0.10,0.30,-0.48
0.45,0.00,0.65,-0.28
0.23,-0.03,0.48,-0.28
-0.28,-0.42,0.51,-0.48
0.22,-0.02,0.47,-0.06
0.34,0.06,0.48,-0.06
0.41,-0.06,0.84,-0.33
0.35,0.00,0.48,-0.11
-0.68,-0.02,0.16,-0.78
-0.62,0.04,0.20,-0.77
0.16,0.07,0.35,-0.10
0.02,-0.03,0.44,-0.09
-0.39,-0.06,0.05,-0.59
-0.29,-0.03,0.33,-0.52
-1.91,-0.02,0.40,-2.20
0.50,0.22,1.34,-0.15
-0.32,-0.10,0.23,-0.39
-1.02,-0.01,0.37,-2.00
-0.33,-0.02,0.18,-0.82
-0.08,-0.02,0.58,-1.17
0.07,0.08,0.52,-0.36
0.14,0.11,0.96,-0.05
-0.09,0.03,0.65,-0.22
0.28,0.06,0.61,0.05
0.26,-0.03,0.53,-0.22
-1.66,-0.31,-0.16,-1.76
-0.22,0.06,0.52,-0.57
-0.39,0.01,0.20,-0.69
-0.53,-0.02,0.26,-1.06
-0.13,0.10,0.19,-0.52
-0.44,0.16,0.17,-1.09
-0.45,-0.12,0.14,-0.88
0.41,-0.03,0.78,-0.27
0.19,0.02,0.89,-0.14
