-1.61,-0.36,0.12,-3.33
2.68,-0.18,2.66,-0.61
-1.27,-0.04,0.43,-2.46
0.64,-0.16,1.46,-0.33
0.21,-0.08,0.37,-0.41
1.09,-0.25,1.32,-0.27
-0.60,-0.06,0.37,-1.09
-1.10,-0.15,0.26,-1.22
0.67,0.02,1.20,-0.45
-0.49,0.00,0.77,-0.57
0.69,-0.25,1.06,-0.35
2.02,0.03,2.34,-0.26
0.40,-0.04,0.98,-0.36
0.05,0.01,0.70,-0.22
-0.76,-0.06,0.38,-0.86
0.90,0.19,1.30,-0.04
0.18,-0.10,0.24,-0.70
-0.81,-0.06,0.22,-1.12
0.06,-0.07,0.25,-1.75
-0.86,-0.10,0.43,-1.23
0.13,0.29,0.79,-0.69
0.72,-0.04,0.78,-0.33
-0.05,-0.01,0.10,-1.02
0.76,0.00,0.92,-0.10
1.10,-0.04,2.05,-0.31
-0.41,0.07,0.38,-0.71
-0.24,-0.01,0.30,-0.58
0.35,-0.15,0.78,-0.27
0.88,0.07,1.16,-0.07
0.15,0.05,0.55,-0.38
-0.34,-0.02,0.38,-0.38
-0.04,0.11,0.29,-0.85
-0.10,0.00,0.82,-0.37
0.50,0.04,0.64,-0.41
0.86,-0.08,1.19,-0.14
-0.44,-0.11,0.27,-0.62
-0.14,0.02,0.23,-0.86
-0.08,-0.01,0.80,-0.18
-0.88,0.06,0.28,-1.23
-0.87,0.00,0.22,-1.12
