-1.51,-0.05,0.05,-1.59
0.21,0.10,0.79,-0.04
-0.18,-0.09,0.06,-0.93
-0.95,0.05,0.42,-1.06
1.38,0.07,1.46,-0.06
1.26,0.23,1.56,-0.50
-0.27,-0.12,0.14,-0.66
1.21,0.05,1.26,-0.21
-0.64,-0.16,-0.12,-0.98
-0.66,-0.02,0.07,-0.85
1.08,-0.03,1.11,-0.06
0.31,-0.05,0.48,-0.31
0.35,0.01,0.47,-0.13
-0.03,-0.16,0.20,-0.31
-0.93,0.05,0.46,-1.06
1.46,0.03,1.67,0.00
0.00,-0.09,0.22,-0.76
1.06,-0.04,1.24,-0.06
-0.48,0.05,0.08,-0.53
0.46,0.04,0.59,-0.12
0.03,-0.03,0.13,-0.58
-0.28,-0.02,0.04,-0.57
0.95,0.01,1.00,-0.15
0.18,-0.06,0.30,-0.18
-0.22,-0.06,-0.03,-0.43
0.17,-0.03,0.25,-0.21
-0.52,-0.02,0.32,-0.67
-1.02,-0.04,0.27,-1.12
-1.07,-0.05,0.11,-1.13
0.23,0.30,0.35,-0.09
-1.81,0.02,0.40,-2.17
-0.30,-0.02,0.17,-1.25
-0.66,0.04,0.32,-1.29
0.61,-0.04,1.10,-0.06
-0.24,-0.05,0.59,-0.33
0.82,-0.04,0.93,-0.15
-0.40,0.17,0.28,-0.69
-0.37,-0.07,0.31,-0.72
-0.72,-0.29,-0.01,-1.50
-1.33,0.00,0.16,-1.50
